WALLET;NFT ID;LEVEL;RARITY;ILLEGAL STATUS
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983424;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983410;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983409;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983383;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983374;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983359;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983342;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983294;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983262;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983261;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983256;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983247;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983240;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983238;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983233;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983219;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983215;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983210;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983207;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983206;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983186;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983163;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983146;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983087;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983021;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;983005;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982993;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982992;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982975;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982971;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982953;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982946;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982944;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982935;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982934;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982916;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982914;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982913;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982909;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982888;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982883;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982882;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982874;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982867;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982862;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982850;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982831;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982819;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982811;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982809;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982780;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982758;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982757;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982756;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982752;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982731;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982730;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982723;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982714;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982713;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982706;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;982699;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;981468;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;981454;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;981452;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;981440;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;981439;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;981434;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;981429;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;981417;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;981414;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;981403;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;981394;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;981390;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;981388;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;981374;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;981366;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;981361;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;981335;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;981331;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;981321;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;981318;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978882;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978860;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978776;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978769;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978739;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978714;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978686;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978678;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978670;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978669;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978659;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978632;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978620;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978617;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978571;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978557;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978554;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978549;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978547;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978497;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978468;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978467;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978452;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978447;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978388;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978367;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978365;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978352;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978344;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978341;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978339;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978325;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978317;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978294;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978242;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;978202;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;976007;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;976004;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975985;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975983;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975981;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975972;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975960;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975957;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975946;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975861;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975858;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975855;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975847;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975846;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975824;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975822;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975810;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975801;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975799;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975779;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975175;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975098;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975092;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975079;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975075;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975074;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975057;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;975054;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;974031;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;974029;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;974020;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;974013;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971776;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971737;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971718;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971713;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971708;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971696;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971670;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971668;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971663;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971624;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971623;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971617;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971610;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971514;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971495;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971480;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971464;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971462;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971426;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971408;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971407;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971392;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971384;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971356;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971334;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971318;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971284;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971283;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971275;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971258;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971254;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971252;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971247;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971243;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971236;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971201;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971161;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971153;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971141;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971140;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971137;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971135;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971132;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971124;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971098;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971088;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971077;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971063;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971057;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971055;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;971043;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970994;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970985;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970983;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970982;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970980;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970975;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970972;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970936;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970935;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970923;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970908;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970907;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970888;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970884;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970882;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970858;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970853;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970852;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970847;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970840;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970827;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970825;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;970822;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968730;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968725;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968692;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968691;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968686;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968679;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968656;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968645;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968630;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968592;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968564;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968556;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968543;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968542;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968535;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968532;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968502;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968488;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968480;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968478;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968473;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968444;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968416;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968396;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968395;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968391;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968332;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968311;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968300;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968294;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968259;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968258;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968225;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968223;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968188;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968184;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;968179;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;967446;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;967444;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;967416;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;967408;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;967385;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;967374;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;967324;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;967310;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;967061;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;967054;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;967051;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;967042;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;967040;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;967035;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;967028;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;967012;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;967009;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966956;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966952;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966928;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966904;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966875;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966873;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966866;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966858;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966857;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966852;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966846;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966843;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966826;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966817;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966790;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966776;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966774;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966773;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966746;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966654;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966649;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966608;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;966573;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;965855;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;965836;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;965827;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;964933;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963734;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963716;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963710;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963698;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963685;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963658;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963617;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963614;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963599;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963595;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963579;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963577;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963565;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963530;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963526;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963494;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963467;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963466;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963434;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963413;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963412;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963388;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963377;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963339;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963333;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963322;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963312;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963294;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963291;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963233;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963229;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963214;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963173;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963170;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963092;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963063;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;963052;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;962987;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;962985;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;962984;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;962983;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;962980;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;962977;1;3;0
0x5e9fee15038ca8333e80f3a4725a2320b4ce62ae;962965;1;3;0
